img_id,glcm_contrast_mean,glcm_contrast_std,glcm_contrast_min,glcm_contrast_max,glcm_contrast_dist_1,glcm_contrast_dist_2,glcm_contrast_dist_3,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_dissimilarity_min,glcm_dissimilarity_max,glcm_dissimilarity_dist_1,glcm_dissimilarity_dist_2,glcm_dissimilarity_dist_3,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_homogeneity_min,glcm_homogeneity_max,glcm_homogeneity_dist_1,glcm_homogeneity_dist_2,glcm_homogeneity_dist_3,glcm_energy_mean,glcm_energy_std,glcm_energy_min,glcm_energy_max,glcm_energy_dist_1,glcm_energy_dist_2,glcm_energy_dist_3,glcm_correlation_mean,glcm_correlation_std,glcm_correlation_min,glcm_correlation_max,glcm_correlation_dist_1,glcm_correlation_dist_2,glcm_correlation_dist_3,glcm_ASM_mean,glcm_ASM_std,glcm_ASM_min,glcm_ASM_max,glcm_ASM_dist_1,glcm_ASM_dist_2,glcm_ASM_dist_3,lbp_hist_0,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,lbp_hist_10,lbp_hist_11,lbp_hist_12,lbp_hist_13,lbp_hist_14,lbp_hist_15,lbp_hist_16,lbp_hist_17,lbp_hist_18,lbp_hist_19,lbp_hist_20,lbp_hist_21,lbp_hist_22,lbp_hist_23,lbp_hist_24,lbp_hist_25,lbp_mean,lbp_std,lbp_uniformity,lbp_entropy,gabor_f0.1_o0_mean,gabor_f0.1_o0_std,gabor_f0.1_o0_energy,gabor_f0.1_o45_mean,gabor_f0.1_o45_std,gabor_f0.1_o45_energy,gabor_f0.1_o90_mean,gabor_f0.1_o90_std,gabor_f0.1_o90_energy,gabor_f0.1_o135_mean,gabor_f0.1_o135_std,gabor_f0.1_o135_energy,gabor_f0.3_o0_mean,gabor_f0.3_o0_std,gabor_f0.3_o0_energy,gabor_f0.3_o45_mean,gabor_f0.3_o45_std,gabor_f0.3_o45_energy,gabor_f0.3_o90_mean,gabor_f0.3_o90_std,gabor_f0.3_o90_energy,gabor_f0.3_o135_mean,gabor_f0.3_o135_std,gabor_f0.3_o135_energy,gabor_f0.5_o0_mean,gabor_f0.5_o0_std,gabor_f0.5_o0_energy,gabor_f0.5_o45_mean,gabor_f0.5_o45_std,gabor_f0.5_o45_energy,gabor_f0.5_o90_mean,gabor_f0.5_o90_std,gabor_f0.5_o90_energy,gabor_f0.5_o135_mean,gabor_f0.5_o135_std,gabor_f0.5_o135_energy,edge_density_canny,edge_count_canny,sobel_mean,sobel_std,sobel_max,num_regions,total_area,mean_area,std_area,max_area,mean_perimeter,std_perimeter,mean_compactness,std_compactness,mean_eccentricity,std_eccentricity,mean_solidity,std_solidity,largest_region_area,largest_region_eccentricity,largest_region_solidity,num_circles_detected,strongest_circle_accumulator,mean_circle_radius,std_circle_radius,mean_intensity,std_intensity,median_intensity,min_intensity,max_intensity,range_intensity,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,iqr,skewness,kurtosis,entropy,energy,rms,local_variance_mean,local_variance_std,local_variance_max
data\CMMD\D2-0736\07-18-2011-NA-NA-97548\1.000000-NA-60282\1-3.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402582908162463,0.0021324936224447295,0.0021324936224447295,0.0017538265306087494,0.0013552295918340337,0.0012555803571403547,0.0017936862244862211,0.001813616071424957,0.002172353316322201,0.0026905293367293316,0.003069196428565312,0.004005899234685893,0.0073341836734547704,0.008709343112227541,0.0021125637755059937,0.002012914540812315,0.0015744579081601274,0.0013950892857115052,0.0013552295918340337,0.0013552295918340337,0.0009167729591818463,0.001694036989792542,0.0013552295918340337,0.0007772640306106958,0.9150191326512376,0.02618781887749883,23.239975286989797,3.4661131086993437,0.8381739453111927,0.7462989318186627,0.0007828541,0.0034465215,0.59605795,0.0007162713,0.0030229797,0.4585442,0.0006717039,0.0030674303,0.4721543,0.0009080177,0.0039293813,0.7747349,0.00032693002,0.0016022107,0.12893175,0.0002987642,0.0014931087,0.11191943,0.00026980665,0.0013229956,0.0879499,0.0003146846,0.0017241631,0.14921851,0.00031751147,0.0015346454,0.11887321,0.00016517768,0.0008069632,0.03286443,0.00029638663,0.0014215012,0.102090776,0.0001693367,0.00085022487,0.03646168,0.01829559948979592,918,0.007780051,0.035321586,0.7136291,1,3723.0,3723.0,0.0,3723.0,342.9716087690037,0.0,0.3977283596725046,0.0,0.9353415644644867,0.0,0.9335506519558676,0.0,3723.0,0.9353415644644867,0.9335506519558676,0,0,0,0,0.03000518,0.11045693,0.0,0.0,0.9355318,0.9355318,0.0,0.0,0.0,0.0,0.0,0.33049285,0.0,3.9832678,19.684958,0.9704833994668225,657.35803,0.1144598,0,0,0
data\CMMD\D2-0736\07-18-2011-NA-NA-97548\1.000000-NA-60282\1-4.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071747448979448845,0.002471301020403238,0.0029695471938716326,0.0029894770408103685,0.002551020408158181,0.0032087053571364624,0.0035674426020337064,0.0036471619897886494,0.004304846938766931,0.004783163265296589,0.005082110969377627,0.006377551020395453,0.010383450255081347,0.011658960459160437,0.005241549744887513,0.004005899234685893,0.0031688456632589907,0.0026108099489743886,0.00227200255101588,0.0019331951530573716,0.0023317920918320876,0.0022321428571384083,0.002471301020403238,0.0017538265306087494,0.8527383609676883,0.048070790816230724,22.727080676020407,4.421380076095291,0.7300322245449979,1.1705255272211041,0.00081625156,0.0025391823,0.3235897,0.0007306805,0.0024957724,0.31257582,0.0008650772,0.0030716474,0.47349417,0.0009112174,0.0034885604,0.6106709,0.00039635383,0.0014367965,0.10383141,0.00035713738,0.0013265924,0.08841836,0.00038625608,0.0014577167,0.10686977,0.0004106602,0.0018218255,0.16665104,0.00042025658,0.0015768093,0.12614053,0.00021469164,0.0007704526,0.030161269,0.0004329273,0.0016155634,0.13234818,0.0002268413,0.0009270334,0.04349592,0.0264469068877551,1327,0.009358635,0.03159292,0.49337956,4,5095.0,1273.75,2192.355739267695,5071.0,215.72658719023892,290.2422186694009,7.254449002021254,10.116017032055598,0.6583240272379391,0.3822710596240962,0.8674188440221694,0.14107234668160645,5071.0,0.9312013240331618,0.8030087094220111,0,0,0,0,0.04217364,0.11679872,0.0,0.0,0.844519,0.844519,0.0,0.0,0.0,0.0,0.18709067,0.3488929,0.0,2.966986,11.452549,1.6173284466769329,773.7418,0.124179535,0,0,0
data\CMMD\D2-0737\07-18-2011-NA-NA-71274\1.000000-NA-58104\1-1.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008649553571411332,0.003388073979585084,0.0035674426020337064,0.002929687499994161,0.003128985969381519,0.003228635204075198,0.0029496173469328968,0.0030094068877491043,0.0029894770408103685,0.0032485650510139337,0.0038464604591760074,0.005102040816316362,0.010004783163245367,0.012296715561199982,0.004484215561215553,0.003507653061217499,0.002869897959177954,0.0027303890306068033,0.002929687499994161,0.00227200255101588,0.00265066964285186,0.002770248724484275,0.0032087053571364624,0.002212213010199673,0.84325175382485,0.058773118622331845,22.758051658163264,4.459548261176238,0.7150767341022832,1.2053204341525336,0.00096068776,0.004230368,0.89805746,0.0014023264,0.0047188015,1.1173131,0.0013231229,0.004264622,0.9126581,0.0011802925,0.0038684416,0.7509156,0.00043779786,0.0018230696,0.16708672,0.00058077124,0.0024170019,0.2932726,0.00063723704,0.0023112695,0.26836115,0.00051680236,0.0019562705,0.19217283,0.00047163505,0.0018709524,0.17743653,0.00030347492,0.0011406891,0.06577501,0.00065449753,0.0023924583,0.28899756,0.00029370154,0.0010475063,0.05554401,0.028838488520408163,1447,0.01288332,0.04407365,0.7149007,1,6852.0,6852.0,0.0,6852.0,640.7716446627535,0.0,0.20971072805280525,0.0,0.8885233569526216,0.0,0.9038385437277404,0.0,6852.0,0.8885233569526216,0.9038385437277404,0,0,0,0,0.048015695,0.12585844,0.0,0.0,0.95720214,0.95720214,0.0,0.0,0.0,0.0,0.24499488,0.3588073,0.0,2.788701,10.670963,1.7018163739746976,910.48645,0.13470656,0,0,0
data\CMMD\D2-0737\07-18-2011-NA-NA-71274\1.000000-NA-58104\1-2.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012515943877526076,0.005241549744887513,0.006835937499986376,0.006138392857130624,0.004484215561215553,0.004205197704073252,0.0037866709183598,0.0038066007652985357,0.004205197704073252,0.004464285714276817,0.005978954081620737,0.006995376275496262,0.01363201530609528,0.013671874999972753,0.00681600765304764,0.004504145408154288,0.004862882653051533,0.004264987244889459,0.0038265306122372716,0.003926179846930951,0.003906249999992215,0.004882812499990268,0.005082110969377627,0.0049027423469290045,0.7633330676005194,0.09373007015287442,22.20278619260204,5.337295172300614,0.5925205060688187,1.653568174481681,0.0015611754,0.0047296197,1.1225727,0.0015720383,0.004733586,1.124346,0.0015540742,0.004665042,1.0921314,0.001351453,0.0038172223,0.73118997,0.0006308447,0.0018352586,0.16951491,0.0006768102,0.0021011278,0.22175075,0.0008337178,0.0025599324,0.32932952,0.00069695315,0.001975064,0.19596952,0.00067789,0.0019542875,0.19449453,0.0003837153,0.0011248973,0.064266734,0.0009300552,0.0028634719,0.41427705,0.00038766852,0.0010881332,0.060187202,0.0408561862244898,2050,0.016540144,0.04240282,0.6739884,7,10444.0,1492.0,3593.728028504264,10294.0,448.5797496061334,600.6526995318486,0.7463910588869762,0.9971937256285602,0.5058197026098806,0.44235372411111695,0.9719480288559235,0.04761379965772618,10294.0,0.9235289747786614,0.8694256756756756,0,0,0,0,0.060573615,0.12646519,0.0,0.0,0.9139459,0.9139459,0.0,0.0,0.0,0.0,0.24092156,0.35614318,0.0,2.2666857,7.8818517,2.39171899466885,986.59094,0.14022341,0,0,0
data\CMMD\D2-0737\07-18-2011-NA-NA-71274\1.000000-NA-58104\1-3.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781249999998443,0.0037468112244823286,0.0037268813775435928,0.003687021683666121,0.003109056122442783,0.0031887755101977265,0.0029097576530554255,0.0029097576530554255,0.003049266581626576,0.0041254783163183085,0.004583864795909232,0.007035235969373734,0.012077487244873888,0.011499521683650551,0.0056202168367234925,0.004005899234685893,0.002531090561219445,0.0027104591836680674,0.0023517219387708234,0.002212213010199673,0.0026307397959131245,0.002929687499994161,0.003348214285707613,0.0028101084183617463,0.8376913265289427,0.05769690688764011,22.676797672193878,4.553010355511235,0.7056763683514984,1.250179909320616,0.0009328944,0.0034786318,0.6072611,0.0012096112,0.0037851774,0.71893257,0.001388046,0.0044323066,0.9858122,0.001280102,0.0040484318,0.82240707,0.00040476656,0.0014302112,0.10289816,0.0004614993,0.0015898132,0.12694202,0.0005964774,0.0021003075,0.22160389,0.0005205596,0.0019315024,0.18731357,0.00045408407,0.0015664026,0.124577545,0.00026576256,0.0009024367,0.041260183,0.00061752193,0.0022030745,0.24499595,0.0002698772,0.00093453564,0.04421882,0.03075175382653061,1543,0.012421768,0.038198154,0.47815797,1,7287.0,7287.0,0.0,7287.0,758.8021279348029,0.0,0.1590382371969462,0.0,0.8670193275691168,0.0,0.922171602126044,0.0,7287.0,0.8670193275691168,0.922171602126044,0,0,0,0,0.043347847,0.11375298,0.0,0.0,0.9170129,0.9170129,0.0,0.0,0.0,0.0,0.20183812,0.30563313,0.0,2.9849453,12.537516,1.7283841883152484,743.54694,0.1217324,0,0,0
data\CMMD\D2-0737\07-18-2011-NA-NA-71274\1.000000-NA-58104\1-4.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011937978316302738,0.005600286989784757,0.006556919642844075,0.005699936224478436,0.004982461734683948,0.0046835140306029106,0.004862882653051533,0.005241549744887513,0.005420918367336135,0.005839445153049586,0.006038743622436944,0.009566326530593179,0.014608577806093334,0.015425701530581502,0.0054607780612136066,0.0051817602040713055,0.004344706632644402,0.00416533801019578,0.004484215561215553,0.004065688775502101,0.003706951530604857,0.004085618622440837,0.004703443877541647,0.004524075255093025,0.7542649872433947,0.09454719387736259,22.06837930484694,5.474128897387188,0.5790474735540391,1.7116034559133513,0.0017723186,0.0049906825,1.249994,0.0013026022,0.0035777437,0.64238393,0.0018504336,0.0054002763,1.4635468,0.0015968333,0.004752653,1.1334411,0.0007212415,0.0020603426,0.21379508,0.00069314457,0.0019923502,0.19954354,0.0009133659,0.0026801415,0.36121947,0.00071206543,0.0021532848,0.23301512,0.00075599825,0.0020794575,0.22141059,0.0004204222,0.0011659923,0.069422945,0.0010303213,0.0030030184,0.45693555,0.00041700253,0.0011973927,0.07314251,0.042291135204081634,2122,0.017935386,0.0455711,0.65238196,34,7857.0,231.08823529411765,1263.7897109056566,7489.0,122.0182027948524,354.258704281055,3.0072625191163884,7.978262939000309,0.5398293083079773,0.45800586357776607,0.937147586257309,0.12265590604315241,7489.0,0.95062558670947,0.7055110692416392,0,0,0,0,0.07548765,0.15669787,0.0,0.0,0.8860556,0.8860556,0.0,0.0,0.0,4.887938e-05,0.301898,0.44957808,4.887938e-05,2.249752,7.534541,2.5711946578443086,1517.9548,0.17393276,0,0,0
data\CMMD\D2-0739\07-18-2011-NA-NA-11794\1.000000-NA-28498\1-1.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013073979591810678,0.005719866071417171,0.006536989795905339,0.005141900510193834,0.00530133928570372,0.004882812499990268,0.004763233418357854,0.005420918367336135,0.005978954081620737,0.005998883928559473,0.0071747448979448845,0.008549904336717654,0.015266262755071616,0.01859454719384049,0.00795200892855558,0.006158322704069359,0.0054009885203973994,0.004942602040806476,0.003985969387747158,0.004344706632644402,0.004424426020399346,0.00454400510203176,0.005241549744887513,0.004643654336725439,0.7416095344372975,0.09434789540797522,21.930703922193878,5.589681598145972,0.5603169779216989,1.7952731256309324,0.0013379243,0.0045305155,1.0301232,0.0017326925,0.0045492635,1.0385112,0.00230452,0.007800504,3.0533345,0.0015519101,0.0040663485,0.8297639,0.000532592,0.0015636366,0.12337757,0.0006864182,0.002162962,0.23506778,0.00086354994,0.0026438406,0.35142416,0.00065241905,0.0018350789,0.16929257,0.0005764873,0.001703949,0.14957899,0.00036289595,0.0010545726,0.05685845,0.00083213503,0.002403837,0.29383454,0.00035462793,0.00094903336,0.04624828,0.04538026147959184,2277,0.017718568,0.048440862,0.7722865,19,9213.0,484.89473684210526,2042.8613291098097,9152.0,231.12519054403538,548.8756541217572,4.538346734936086,7.395284941337701,0.43271771427315925,0.45858477511226486,0.9142466742255607,0.1352717755944131,9152.0,0.8469583605124874,0.7248534769523206,0,0,0,0,0.0706928,0.13876243,0.0,0.0,0.9252812,0.9252812,0.0,0.0,0.0,0.107739076,0.2948757,0.39854056,0.107739076,2.0573018,6.7962365,2.604335509869258,1216.8928,0.1557321,0,0,0
data\CMMD\D2-0739\07-18-2011-NA-NA-11794\1.000000-NA-28498\1-2.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018076371173433362,0.008390465561207767,0.008549904336717654,0.007653061224474543,0.006736288265292697,0.006536989795905339,0.005640146683662229,0.006098533163253152,0.0066764987244764895,0.007274394132638563,0.009386957908144557,0.010303730867326404,0.01737882653057761,0.01969068877547096,0.010582748724468705,0.00719467474488362,0.007114955357128677,0.006098533163253152,0.00629783163264051,0.005759725765294643,0.005420918367336135,0.006417410714272925,0.006776147959170168,0.00643734056121166,0.6541573660701249,0.13934948979564066,21.395448022959183,6.254583014079773,0.44948993430063733,2.1875853710274615,0.0015761054,0.003757809,0.708854,0.0017780114,0.005499054,1.517412,0.0017090004,0.004399051,0.97130036,0.0014493704,0.003607388,0.65307486,0.00069424737,0.0017901217,0.16173099,0.0006901143,0.0021605438,0.23465538,0.00089873694,0.0023094274,0.26855168,0.0007737523,0.0019040678,0.18234712,0.00073821883,0.0018097807,0.16958007,0.0004000563,0.0011161566,0.06392962,0.0009609073,0.002434011,0.30250147,0.00044057617,0.0010538673,0.05714838,0.047173947704081634,2367,0.018137649,0.04149366,0.9036331,40,8015.0,200.375,1025.8676739107243,6485.0,71.01799940197226,199.2243589867368,197.6976921561939,641.4703801386486,0.6209597799693212,0.4395181655586396,0.9341696495355485,0.11951502679677813,6485.0,0.5985307073333604,0.7621342108355859,0,0,0,0,0.08197199,0.14044765,0.0,0.0,0.9623687,0.9623687,0.0,0.0,0.0,0.12524033,0.30017695,0.41662192,0.12524033,1.9553967,6.594779,3.3062224780258727,1326.9019,0.16261904,0,0,0
data\CMMD\D2-0739\07-18-2011-NA-NA-11794\1.000000-NA-28498\1-3.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013831313775482638,0.006078603316314416,0.006337691326517981,0.006257971938763038,0.0054607780612136066,0.0056202168367234925,0.005042251275500155,0.006257971938763038,0.006477200255089132,0.007493622448964657,0.009147799744879727,0.01183832908160906,0.019770408163225905,0.022042410714241782,0.00904815051018605,0.007154815051006148,0.0061184630101918875,0.005759725765294643,0.004245057397950724,0.0051817602040713055,0.004823022959174061,0.005699936224478436,0.00544084821427487,0.004384566326521874,0.7089245854577708,0.10156249999979759,21.620914381377553,5.861201522197019,0.5148743792683751,1.9754166738937262,0.0012050432,0.003662752,0.6732609,0.0012834475,0.0033836889,0.574522,0.0017146176,0.004853094,1.1818833,0.0013081915,0.0033074385,0.5489266,0.00052918843,0.0018395548,0.17013115,0.00053550216,0.0015447097,0.11988106,0.0006462182,0.001938518,0.18889147,0.0005452136,0.0015593036,0.122157514,0.00052693946,0.0018018396,0.16478297,0.0002845985,0.00082916196,0.03500525,0.00060978165,0.0017730931,0.15962656,0.00028733446,0.00081763964,0.034055457,0.03860411352040816,1937,0.014756762,0.038216144,0.5121731,17,3541.0,208.2941176470588,714.7007407222462,3063.0,76.06969036626093,155.8841648024382,8.71361392899467,16.567061297090785,0.6937879489873803,0.39502717034741536,0.8900826617600088,0.13326656898373065,3063.0,0.8887512127434851,0.670387393302692,0,0,0,0,0.04911143,0.12081465,0.0,0.0,0.86783576,0.86783576,0.0,0.0,0.0,0.046624593,0.1531043,0.28951558,0.046624593,3.638869,17.818516,2.778248284953721,853.39905,0.13041516,0,0,0
data\CMMD\D2-0739\07-18-2011-NA-NA-11794\1.000000-NA-28498\1-4.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01996970663261326,0.0076132015305970715,0.009506536989776972,0.00833067602039156,0.00856983418365639,0.006995376275496262,0.007732780612229487,0.008211096938759146,0.008270886479575353,0.009725765306103066,0.010682397959162383,0.012655452806097226,0.02174346301016075,0.021324936224447297,0.012197066326506304,0.01074218749997859,0.009446747448960765,0.008310746173452824,0.008071588010187996,0.007294323979577299,0.007433832908148449,0.008310746173452824,0.0073341836734547704,0.006317761479579245,0.6108896683661295,0.1423190369895123,20.920021524234695,6.5837817677690476,0.39643068325356584,2.4377297788012644,0.002187597,0.004773408,1.1436746,0.0020698598,0.0047395304,1.1272686,0.0026082476,0.0061958204,1.9265589,0.001976414,0.0045328503,1.0310875,0.0008914694,0.002001166,0.20212168,0.0010326527,0.0023918897,0.28761292,0.0011002603,0.0025400224,0.32490474,0.0008134491,0.00190885,0.18337484,0.0009301801,0.0020499425,0.21744674,0.00057447253,0.001304709,0.08720207,0.0011325468,0.0026068802,0.34758124,0.00046023604,0.0010301046,0.055029817,0.06503109056122448,3263,0.024059383,0.044929825,0.40171266,21,11095.0,528.3333333333334,2302.6162621665057,10825.0,147.58783361149264,434.76989807876157,3.0683128415984613,6.788940170059005,0.666485138073895,0.4270544505210408,0.9177207966483856,0.12332095796879312,10825.0,0.8798608882449841,0.7090456540250213,0,0,0,0,0.091969624,0.14708725,0.0,0.0,0.8673008,0.8673008,0.0,0.0,0.0,0.1464274,0.31233847,0.4081276,0.1464274,1.7773643,5.830543,3.7360686312086377,1509.9497,0.17347354,0,0,0
data\CMMD\D2-0738\07-18-2011-NA-NA-93457\1.000000-NA-75840\1-1.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009685905612225595,0.004225127551011987,0.004105548469379573,0.0038066007652985357,0.003388073979585084,0.003128985969381519,0.003228635204075198,0.0029496173469328968,0.0032485650510139337,0.003627232142849914,0.004264987244889459,0.005500637755091078,0.010463169642836289,0.012515943877526076,0.004085618622440837,0.0030891262755040473,0.0024115114795870305,0.0024115114795870305,0.002212213010199673,0.003128985969381519,0.0030891262755040473,0.0032485650510139337,0.0035475127550949706,0.0029097576530554255,0.8346819196411936,0.061045121173347726,22.658980389030614,4.663189112360592,0.7010358034270409,1.261186101144735,0.0011128421,0.003623074,0.65879834,0.0015721914,0.005404464,1.4656098,0.0015499643,0.005271547,1.3945062,0.0015431205,0.0046985336,1.107754,0.00048148065,0.0015755604,0.12502317,0.0006100024,0.0024687739,0.3060313,0.0006508233,0.00224087,0.2524254,0.0006310917,0.0022839396,0.26195344,0.0005477253,0.0017634453,0.15863463,0.000330182,0.0011827037,0.070890784,0.0006460708,0.002220696,0.25004286,0.0003558232,0.0011812395,0.070717104,0.04173309948979592,2094,0.014759147,0.04668609,0.8779272,2,7801.0,3900.5,3821.5,7722.0,258.03353159925433,227.89139597552338,0.7518156987144559,0.3408540414324993,0.5956061237911121,0.29011141489297637,0.9748737495677422,0.011459115421400767,7722.0,0.8857175386840884,0.986332864989143,0,0,0,0,0.05775445,0.13869144,0.0,0.0,0.95922685,0.95922685,0.0,0.0,0.0,0.0,0.3211874,0.4057455,0.0,2.2527783,6.962688,1.757465724234848,1132.5171,0.15023613,0,0,0
data\CMMD\D2-0738\07-18-2011-NA-NA-93457\1.000000-NA-75840\1-2.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011459661989773079,0.005699936224478436,0.006417410714272925,0.0054607780612136066,0.004583864795909232,0.005082110969377627,0.004504145408154288,0.004245057397950724,0.005102040816316362,0.005141900510193834,0.006337691326517981,0.007513552295903393,0.013691804846911487,0.015445631377520237,0.006238042091824303,0.004344706632644402,0.004304846938766931,0.00402582908162463,0.004563934948970496,0.003946109693869686,0.0041254783163183085,0.004842952806112797,0.004364636479583138,0.004205197704073252,0.7682955994882648,0.08605707908146114,22.148038903061224,5.366488067354476,0.5987851731905253,1.6486498058194852,0.0015680197,0.004426342,0.98325354,0.0014513675,0.004340596,0.94541144,0.001544247,0.0046904017,1.1040456,0.0013025409,0.0036597287,0.6721157,0.0006452532,0.0019052041,0.18267152,0.0006702964,0.002126094,0.22705942,0.0006754961,0.002066923,0.214903,0.00063215644,0.0018301747,0.1683194,0.00068391266,0.0019655607,0.19687414,0.00037111645,0.0011231048,0.06410907,0.00075907627,0.0022916463,0.26652914,0.00038960774,0.0011322475,0.06514548,0.04257015306122449,2136,0.016196575,0.041315448,0.43472862,18,6547.0,363.72222222222223,1413.477068381198,6189.0,142.9482382604325,223.96717805591288,0.31946827256022725,0.3883914383591201,0.5198638694064308,0.4693156095691621,0.9107089436608887,0.16762342099779282,6189.0,0.7390646441818971,0.885027885027885,0,0,0,0,0.062268667,0.13885862,0.0,0.0,0.8267904,0.8267904,0.0,0.0,0.0,0.0,0.2877902,0.41810817,0.0,2.392098,7.9700813,2.4135856631963453,1162.0312,0.15218116,0,0,0
data\CMMD\D2-0738\07-18-2011-NA-NA-93457\1.000000-NA-75840\1-3.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008151307397942937,0.004105548469379573,0.003427933673462556,0.00340800382652382,0.003427933673462556,0.003109056122442783,0.003388073979585084,0.003985969387747158,0.0034478635204012917,0.003507653061217499,0.004643654336725439,0.005600286989784757,0.010762117346917326,0.013193558673443092,0.005022321428561419,0.0032884247448914054,0.0024115114795870305,0.002471301020403238,0.002291932397954616,0.0022321428571384083,0.0023915816326482947,0.0034478635204012917,0.003388073979585084,0.0027901785714230104,0.8384287308656759,0.05767697704070138,22.673588966836736,4.584015091362315,0.7069068973803833,1.2447526015201045,0.0010343572,0.0031551288,0.49959686,0.0011388507,0.0035364989,0.6275807,0.0011454532,0.0036474844,0.66765153,0.0013869823,0.0045685675,1.047302,0.00044215578,0.0014798888,0.11019908,0.000576794,0.0019404572,0.18907514,0.0005942945,0.0020607063,0.213383,0.00058913406,0.0021856434,0.23983636,0.00049505284,0.0016382246,0.13638887,0.00030913635,0.0010334438,0.054056775,0.00062399026,0.0021637224,0.23663625,0.0003156934,0.001096953,0.060845576,0.0382453762755102,1919,0.012914538,0.03763063,0.58609074,8,6069.0,758.625,1929.9899570658392,5863.0,244.48023074035524,331.57655857526447,0.5304681957905325,0.4191011746268991,0.7080058592354195,0.41334366657693905,0.8115086907112693,0.24906834347360926,5863.0,0.8921355101931503,0.8592994284039279,0,0,0,0,0.047074407,0.122651175,0.0,0.0,0.83635974,0.83635974,0.0,0.0,0.0,0.0,0.22745612,0.35846826,0.0,2.7547815,10.085319,1.7592680783099446,866.0031,0.13137469,0,0,0
